UTC Time,1,2,3,4,5,6
1/24/2016 7:00,1091.277177,1170.784902,488.229225,6161.346767,739.7077487,3421.371987
1/24/2016 8:00,1097.463366,1177.421801,490.9644718,6196.273966,743.9009748,3439.30119
1/24/2016 9:00,1114.34999,1195.538742,498.4883154,6291.615781,755.3473487,3490.837305
1/24/2016 10:00,1124.130857,1206.032218,502.8559029,6346.838515,761.9771792,3521.126938
1/24/2016 11:00,1125.8028,1207.825975,503.6188611,6356.278299,763.1104835,3527.044676
1/24/2016 12:00,1132.657766,1215.180377,506.7141961,6394.981412,767.7570314,3549.824207
1/24/2016 13:00,1160.913602,1245.494862,519.3681923,6554.513755,786.9098749,3638.979369
1/24/2016 14:00,1219.515203,1308.36603,545.5739265,6885.378171,826.6321923,3822.1561
1/24/2016 15:00,1254.124423,1345.49679,561.0598586,7080.781691,850.0915923,3930.754593
1/24/2016 16:00,1262.985721,1355.0037,565.0390572,7130.812545,856.0981054,3959.202303
1/24/2016 17:00,1259.391043,1351.147123,563.4452132,7110.51701,853.661501,3948.582998
1/24/2016 18:00,1247.77104,1338.680515,558.2630292,7044.910514,845.7850358,3912.89906
1/24/2016 19:00,1233.225136,1323.074833,551.7654252,6962.784396,835.925288,3867.752642
1/24/2016 20:00,1232.974344,1322.80577,551.651844,6961.368429,835.7552923,3866.903995
1/24/2016 21:00,1244.845139,1335.541441,556.9627517,7028.390892,843.8017532,3904.121446
1/24/2016 22:00,1297.762134,1392.313836,580.6164052,7327.160044,879.6708358,4069.076412
1/24/2016 23:00,1406.020442,1508.459573,629.0330639,7938.386033,953.0522925,4407.705569
1/25/2016 0:00,1396.741158,1498.504224,624.9102673,7885.995234,946.7624533,4379.910536
1/25/2016 1:00,1393.48087,1495.006399,623.435822,7867.587656,944.5525098,4368.973527
1/25/2016 2:00,1341.065457,1438.772131,599.9967497,7571.65044,909.0234185,4205.146838
1/25/2016 3:00,1258.471475,1350.160557,563.0702341,7105.325129,853.0381836,3947.347573
1/25/2016 4:00,1160.913602,1245.494862,519.4424737,6554.513755,786.9098749,3642.338957
1/25/2016 5:00,1095.457035,1175.269293,490.1466027,6184.946226,742.5410096,3436.617797
1/25/2016 6:00,1084.004226,1162.982061,484.9685199,6120.283708,734.7778748,3398.260427
1/25/2016 7:00,1080.07516,1158.766733,483.1812973,6098.100217,732.1146096,3384.612868
1/25/2016 8:00,1074.390553,1152.667961,480.6280865,6066.004953,728.2613748,3366.339992
1/25/2016 9:00,1075.644511,1154.013278,481.1861232,6073.08479,729.1113531,3370.136873
1/25/2016 10:00,1083.251851,1162.174871,484.6035183,6116.035806,734.2678878,3394.617338
1/25/2016 11:00,1171.279649,1256.616153,523.9589657,6613.040413,793.9363618,3669.356997
1/25/2016 12:00,1293.164291,1387.381006,578.4943319,7301.200639,876.5542489,4051.719967
1/25/2016 13:00,1384.201586,1485.05105,619.2229234,7815.196857,938.2626707,4337.103376
1/25/2016 14:00,1380.523312,1481.104786,617.6112836,7794.429333,935.7694011,4327.108664
1/25/2016 15:00,1353.103447,1451.687178,605.3920669,7639.616882,917.1832098,4243.323028
1/25/2016 16:00,1332.120563,1429.175533,596.0367453,7521.147597,902.9602402,4178.9967
1/25/2016 17:00,1307.375807,1402.627937,584.9902878,7381.4388,886.1873358,4102.509683
1/25/2016 18:00,1281.878676,1375.273149,573.5989433,7237.482099,868.9044445,4023.289322
1/25/2016 19:00,1271.261838,1363.882795,568.8509691,7177.539474,861.7079619,3990.090226
1/25/2016 20:00,1272.014213,1364.689985,569.1703171,7181.787376,862.2179489,3991.668498
1/25/2016 21:00,1293.916666,1388.188196,578.9460454,7305.448542,877.0642358,4059.284846
1/25/2016 22:00,1356.280138,1455.095316,606.8035148,7657.55247,919.3364881,4252.840256
1/25/2016 23:00,1477.997587,1585.680793,661.2183855,8344.768718,1001.841045,4632.612395
1/26/2016 0:00,1490.286368,1598.864903,666.7216336,8414.151127,1010.170832,4671.381685
1/26/2016 1:00,1454.255997,1560.20945,650.6106579,8210.72379,985.7481229,4558.814657
1/26/2016 2:00,1397.911518,1499.759854,625.4147235,7892.603083,947.5557664,4382.713547
1/26/2016 3:00,1308.462569,1403.793878,585.4191653,7387.574659,886.9239837,4103.323894
1/26/2016 4:00,1196.693182,1283.881253,535.4351974,6756.525124,811.1625879,3753.846085
1/26/2016 5:00,1106.073873,1186.659648,494.8932208,6244.888852,749.7374922,3469.755562
1/26/2016 6:00,1098.215741,1178.228992,491.3125981,6200.521869,744.4109618,3442.181046
1/26/2016 7:00,1095.457035,1175.269293,490.0411321,6184.946226,742.5410096,3431.847591
1/26/2016 8:00,1080.66034,1159.394548,483.4098322,6101.404141,732.5112661,3384.94278
1/26/2016 9:00,1080.994728,1159.753299,483.553489,6103.292098,732.737927,3385.722223
1/26/2016 10:00,1112.761645,1193.834674,497.75144,6282.647987,754.2707096,3484.669777
1/26/2016 11:00,1179.304975,1265.226185,527.5189041,6658.351375,799.3762227,3693.137082
1/26/2016 12:00,1275.358099,1368.277499,570.5207758,7200.666943,864.4845576,3995.568395
1/26/2016 13:00,1352.685461,1451.238739,605.1274791,7637.256936,916.8998837,4238.503598
1/26/2016 14:00,1346.415675,1444.512152,602.3577872,7601.857747,912.6499924,4220.445976
1/26/2016 15:00,1334.294088,1431.507417,596.9680283,7533.419316,904.4335359,4183.950639
1/26/2016 16:00,1325.349193,1421.910819,592.9833891,7482.916474,898.3703576,4156.686317
1/26/2016 17:00,1309.465735,1404.870132,585.8897624,7393.238529,887.6039663,4107.454458
1/26/2016 18:00,1284.971771,1378.591599,574.9458116,7254.945699,871.0010576,4031.315216
1/26/2016 19:00,1269.088312,1361.550911,567.8498495,7165.267755,860.2346663,3981.97773
1/26/2016 20:00,1259.056655,1350.788372,563.3659688,7108.629053,853.4348402,3950.716788
1/26/2016 21:00,1274.605724,1367.470308,570.3116445,7196.419041,863.9745706,3998.974989
1/26/2016 22:00,1337.052794,1434.467115,598.220359,7548.994959,906.303488,4193.418642
1/26/2016 23:00,1434.276278,1538.774059,641.6908268,8097.918376,972.205136,4497.031096
1/27/2016 0:00,1432.687932,1537.06999,640.9828805,8088.950582,971.1284968,4492.171967
1/27/2016 1:00,1393.146481,1494.647648,623.3006781,7865.699699,944.325849,4368.579108
1/27/2016 2:00,1336.049628,1433.390861,597.7668631,7543.331089,905.6235054,4190.061534
1/27/2016 3:00,1246.851471,1337.693949,557.8814959,7039.718633,845.1617184,3911.3672
1/27/2016 4:00,1141.268272,1224.418223,510.6583891,6443.596297,773.5935488,3580.977073
1/27/2016 5:00,1077.483648,1155.98641,482.0945132,6083.468552,730.3579878,3379.773255
1/27/2016 6:00,1057.420332,1134.461332,473.0656542,5970.191149,716.7583356,3314.488058
1/27/2016 7:00,1021.891544,1096.344005,457.169561,5769.595747,692.6756182,3203.062936
1/27/2016 8:00,986.5299503,1058.406054,441.3667669,5569.944323,668.7062312,3092.998613
1/27/2016 9:00,984.3564244,1056.07417,440.3911109,5557.672605,667.2329356,3086.03778
1/27/2016 10:00,1012.528664,1086.298968,452.9881364,5716.732959,686.3291139,3174.045744
1/27/2016 11:00,1086.177751,1165.313945,485.9324988,6132.555427,736.2511705,3404.693129
1/27/2016 12:00,1198.615916,1285.944073,536.25192,6767.380875,812.4658879,3757.907082
1/27/2016 13:00,1287.981268,1381.82036,576.23925,7271.93731,873.0410054,4038.354053
1/27/2016 14:00,1297.344149,1391.865397,580.4436521,7324.800098,879.3875098,4068.410468
1/27/2016 15:00,1293.49868,1387.739757,578.745192,7303.088596,876.7809097,4057.347983
1/27/2016 16:00,1288.733642,1382.627551,576.6288112,7276.185212,873.5509924,4043.107918
1/27/2016 17:00,1269.255507,1361.730287,567.9283075,7166.211733,860.3479967,3982.667293
1/27/2016 18:00,1242.170031,1332.671431,555.8250239,7013.287239,841.9884662,3898.407218
1/27/2016 19:00,1237.237799,1327.379849,553.618734,6985.439877,838.6452184,3882.959682
1/27/2016 20:00,1241.334059,1331.774553,555.440795,7008.567347,841.4218141,3895.323983
1/27/2016 21:00,1258.220683,1349.891494,562.9830206,7103.909161,852.868188,3947.691477
1/27/2016 22:00,1315.902716,1411.776095,588.7605131,7429.581696,891.967188,4127.223829
1/27/2016 23:00,1425.749369,1529.6259,637.8719343,8049.77548,966.4252838,4470.11584
1/28/2016 0:00,1442.635993,1547.742842,645.4295286,8145.117294,977.8716577,4523.178421
1/28/2016 1:00,1416.720877,1519.939615,633.836502,7998.800648,960.3054403,4441.983717
1/28/2016 2:00,1369.655682,1469.445368,612.7836295,7733.070739,928.4029229,4294.594201
1/28/2016 3:00,1286.978102,1380.744107,575.8150599,7266.27344,872.3610228,4036.32238
1/28/2016 4:00,1177.549435,1263.34274,526.8696115,6648.439602,798.1862531,3693.789658
1/28/2016 5:00,1082.666671,1161.547056,484.4322388,6112.731881,733.8712313,3396.876965
1/28/2016 6:00,1038.945362,1114.640322,464.8522462,5865.88154,704.2353226,3258.924192
1/28/2016 7:00,1042.289248,1118.227835,466.3102849,5884.761107,706.5019313,3267.689699
1/28/2016 8:00,1015.120175,1089.079291,454.1664539,5731.364623,688.0857356,3183.025215
1/28/2016 9:00,1019.467227,1093.743058,456.1005139,5755.908061,691.0323269,3196.16661
1/28/2016 10:00,1054.912418,1131.770697,471.9398626,5956.031473,715.0583791,3306.454755
1/28/2016 11:00,1127.809131,1209.978483,504.5412968,6367.606039,764.4704487,3534.457387
1/28/2016 12:00,1296.173789,1390.609768,579.822199,7318.192249,878.5941967,4060.315936
1/28/2016 13:00,1381.526477,1482.18104,618.0219132,7800.093203,936.4493837,4328.527024
1/28/2016 14:00,1362.131939,1461.373464,609.3929953,7690.591713,923.3030533,4269.894612
1/28/2016 15:00,1322.757682,1419.130497,591.826015,7468.284809,896.6137359,4148.654073
1/28/2016 16:00,1289.486017,1383.434741,576.9738488,7280.433115,874.0609793,4045.848075
1/28/2016 17:00,1261.397375,1353.299631,564.4279931,7121.84475,855.0214662,3958.724948
1/28/2016 18:00,1241.417656,1331.864241,555.4918894,7009.039336,841.4784793,3896.205412
1/28/2016 19:00,1240.080102,1330.429235,554.8839637,7001.487509,840.5718358,3891.581619
1/28/2016 20:00,1234.897079,1324.86859,552.5591959,6972.22418,837.0585923,3875.063962
1/28/2016 21:00,1260.310612,1352.13369,563.9072809,7115.708891,854.2848184,3953.75725
1/28/2016 22:00,1321.420127,1417.695492,591.2181646,7460.732982,895.7070924,4144.033687
1/28/2016 23:00,1432.019155,1536.352488,640.6588782,8085.174668,970.6751751,4488.953731
1/29/2016 0:00,1447.819016,1553.303487,647.7273261,8174.380624,981.3849012,4538.476268
1/29/2016 1:00,1414.380157,1517.428356,632.7702589,7985.584951,958.7188142,4433.784749
1/29/2016 2:00,1365.30863,1464.781601,610.8264413,7708.527302,925.4563315,4280.406768
1/29/2016 3:00,1280.206733,1373.479393,572.7939475,7228.042316,867.7711402,4015.470317
1/29/2016 4:00,1170.36008,1255.629587,523.647495,6607.848532,793.3130444,3670.993917
1/29/2016 5:00,1072.300625,1150.425765,479.7906888,6054.205223,726.8447444,3364.202824
1/29/2016 6:00,1015.538161,1089.52773,454.3899835,5733.724569,688.3690617,3185.987672
1/29/2016 7:00,1014.284204,1088.182413,453.7881766,5726.644732,687.5190834,3180.211156
1/29/2016 8:00,997.5647739,1070.244847,446.3040681,5632.246895,676.1860399,3127.613256
1/29/2016 9:00,997.063191,1069.70672,446.0723857,5629.41496,675.8460486,3125.711525
1/29/2016 10:00,1046.301912,1122.532851,468.0640748,5907.416588,709.2218617,3278.395709
1/29/2016 11:00,1109.334162,1190.157473,496.2673939,6263.29643,751.9474357,3476.157468
1/29/2016 12:00,1220.936355,1309.890723,546.2107978,6893.401987,827.595501,3826.659581
1/29/2016 13:00,1314.89955,1410.699841,588.2523986,7423.917826,891.2872054,4121.396436
1/29/2016 14:00,1323.510056,1419.937687,592.1241935,7472.532712,897.1237228,4149.274896
1/29/2016 15:00,1314.89955,1410.699841,588.3014424,7423.917826,891.2872054,4123.614581
1/29/2016 16:00,1307.208612,1402.448561,584.8878729,7380.494821,886.0740054,4100.736601
1/29/2016 17:00,1289.318822,1383.255366,576.9054105,7279.489137,873.9476489,4045.611682
1/29/2016 18:00,1285.055368,1378.681287,574.9977347,7255.417688,871.0577228,4032.234125
1/29/2016 19:00,1290.57278,1384.600683,577.4619405,7286.568974,874.7976271,4049.340417
1/29/2016 20:00,1279.370762,1372.582514,572.4597418,7223.322424,867.204488,4014.649523
1/29/2016 21:00,1279.537956,1372.76189,572.5348096,7224.266402,867.3178184,4015.185758
1/29/2016 22:00,1320.082573,1416.260486,590.6561186,7453.181155,894.8004489,4141.484932
1/29/2016 23:00,1397.242741,1499.042351,625.1492574,7888.827169,947.1024446,4382.142775
1/30/2016 0:00,1394.818424,1496.441404,624.0714714,7875.139483,945.4591533,4374.851204
1/30/2016 1:00,1357.450499,1456.350945,607.3634183,7664.160319,920.1298011,4258.151032
1/30/2016 2:00,1312.140844,1407.740143,587.1030524,7408.342183,889.4172532,4116.586198
1/30/2016 3:00,1247.687442,1338.590828,558.2829014,7044.438525,845.7283706,3915.227297
1/30/2016 4:00,1159.743242,1244.239233,518.9558722,6547.905906,786.1165618,3640.343474
1/30/2016 5:00,1072.217028,1150.336077,479.8031781,6053.733234,726.7880791,3366.197147
1/30/2016 6:00,1041.704068,1117.60002,466.1145966,5881.457183,706.1052748,3268.845365
1/30/2016 7:00,1029.582482,1104.595285,460.6635894,5813.018752,697.8888182,3229.579901
1/30/2016 8:00,1022.225933,1096.702756,457.3532966,5771.483704,692.9022791,3205.655057
1/30/2016 9:00,1017.293701,1091.411175,455.1400005,5743.636342,689.5590313,3189.890643
1/30/2016 10:00,1027.910539,1102.801529,459.8814958,5803.578968,696.7555139,3222.796712
1/30/2016 11:00,1064.609687,1142.174485,476.2850586,6010.782218,721.6315443,3337.161136
1/30/2016 12:00,1110.337327,1191.233727,496.7459766,6268.9603,752.6274183,3480.649204
1/30/2016 13:00,1148.123238,1231.772625,513.6645261,6482.29941,778.2400966,3599.722372
1/30/2016 14:00,1178.552601,1264.418994,527.3021639,6654.103472,798.8662357,3696.199539
1/30/2016 15:00,1193.934476,1280.921554,534.2011735,6740.949481,809.2926358,3745.206054
1/30/2016 16:00,1200.956636,1288.455332,537.3446813,6780.596572,814.052514,3767.305417
1/30/2016 17:00,1187.915481,1274.464031,531.5203525,6706.96626,805.2127401,3726.879488
1/30/2016 18:00,1166.849,1251.862698,522.0994719,6588.024987,790.9331053,3661.017531
1/30/2016 19:00,1140.265107,1223.341969,510.2129542,6437.932427,772.9135661,3577.984544
1/30/2016 20:00,1133.242946,1215.808192,507.0654535,6398.285336,768.1536879,3555.704594
1/30/2016 21:00,1160.997199,1245.58455,519.4576328,6554.985744,786.9665401,3641.595109
1/30/2016 22:00,1204.384119,1292.132533,538.8522324,6799.948129,816.3757879,3776.880801
1/30/2016 23:00,1304.617101,1399.668238,583.6669152,7365.863157,884.3173837,4089.828605
1/31/2016 0:00,1315.902716,1411.776095,588.7290979,7429.581696,891.967188,4125.802989
1/31/2016 1:00,1281.209899,1374.555646,573.2234111,7233.706186,868.4511228,4017.7405
1/31/2016 2:00,1249.108594,1340.115521,558.86425,7052.462341,846.6916793,3917.219605
1/31/2016 3:00,1206.975631,1294.912856,540.0094557,6814.579793,818.1324097,3784.90623
1/31/2016 4:00,1113.263228,1194.372801,498.1227203,6285.479922,754.6107009,3492.885217
1/31/2016 5:00,1059.25947,1136.434464,473.9480533,5980.574911,718.0049704,3322.948924
1/31/2016 6:00,1015.454564,1089.438042,454.3342183,5733.25258,688.3123965,3184.89499
1/31/2016 7:00,995.5584423,1068.092339,445.4087535,5620.919155,674.8260747,3121.427169
1/31/2016 8:00,984.1892301,1055.894795,440.3071534,5556.728626,667.1196051,3085.099485
1/31/2016 9:00,960.5312371,1030.51314,429.7335697,5423.155688,651.0833486,3011.416537
1/31/2016 10:00,963.0391516,1033.203774,430.8531838,5437.315364,652.7833051,3019.170441
1/31/2016 11:00,985.1087988,1056.881361,440.712267,5561.920507,667.7429225,3087.697827
1/31/2016 12:00,1008.516,1081.993953,451.1972058,5694.077478,683.6091834,3161.659941
1/31/2016 13:00,1031.588813,1106.747793,461.530427,5824.346492,699.2487834,3234.478033
1/31/2016 14:00,1072.384222,1150.515453,479.7900273,6054.677212,726.9014096,3362.743446
1/31/2016 15:00,1108.999773,1189.798722,496.1757943,6261.408473,751.7207748,3477.732462
1/31/2016 16:00,1107.244233,1187.915277,495.4134976,6251.496701,750.5308053,3473.274103
1/31/2016 17:00,1096.543798,1176.435235,490.6445634,6191.082086,743.2776574,3440.556494
1/31/2016 18:00,1087.933292,1167.197389,486.7967253,6142.4672,737.44114,3413.761551
1/31/2016 19:00,1082.750268,1161.636744,484.4749709,6113.203871,733.9278965,3397.380186
1/31/2016 20:00,1075.978899,1154.37203,481.4441402,6074.972747,729.3380139,3376.088582
1/31/2016 21:00,1094.286675,1174.013664,489.6151009,6178.338378,741.7476965,3432.591569
1/31/2016 22:00,1151.717916,1235.629201,515.2865458,6502.594945,780.6767009,3611.616003
1/31/2016 23:00,1269.673493,1362.178726,568.03145,7168.571679,860.6313228,3980.184901
2/1/2016 0:00,1293.665874,1387.919133,578.7715174,7304.032574,876.8942402,4055.679702
2/1/2016 1:00,1259.307446,1351.057436,563.417247,7110.045021,853.6048358,3948.747606
2/1/2016 2:00,1209.399948,1297.513803,541.1064525,6828.26748,819.775701,3793.06666
2/1/2016 3:00,1132.657766,1215.180377,506.7940524,6394.981412,767.7570314,3553.435934
2/1/2016 4:00,1042.958026,1118.945338,466.6802422,5888.537021,706.955253,3272.986382
2/1/2016 5:00,976.3310982,1047.464139,436.8561088,5512.361643,661.7930747,3063.385508
2/1/2016 6:00,946.0689304,1014.997145,423.2923335,5341.50156,641.280266,2967.390059
2/1/2016 7:00,953.174688,1022.620611,426.4294544,5381.62064,646.0968095,2987.77109
2/1/2016 8:00,942.0562673,1010.69213,421.448065,5318.846079,638.5603356,2952.591895
2/1/2016 9:00,946.0689304,1014.997145,423.2364342,5341.50156,641.280266,2964.86185
2/1/2016 10:00,956.7693654,1026.477187,428.033544,5401.916175,648.5334138,2998.853786
2/1/2016 11:00,1026.238596,1101.007772,459.112812,5794.139184,695.6222095,3216.62002
2/1/2016 12:00,1147.956044,1231.593249,513.5819247,6481.355432,778.1267662,3598.845408
2/1/2016 13:00,1229.714056,1319.307945,550.1684336,6942.960851,833.5453488,3855.561519
2/1/2016 14:00,1226.537364,1315.899807,548.7693409,6925.025262,831.3920706,3846.603086
2/1/2016 15:00,1207.644408,1295.630358,540.3564355,6818.355707,818.5857314,3789.163689
2/1/2016 16:00,1193.767282,1280.742179,534.171684,6740.005503,809.1793053,3746.731229
2/1/2016 17:00,1191.593756,1278.410295,533.1964047,6727.733784,807.7060097,3739.787433
2/1/2016 18:00,1190.256201,1276.97529,532.5957866,6720.181957,806.7993662,3735.494147
2/1/2016 19:00,1185.407567,1271.773396,530.4307975,6692.806585,803.5127836,3720.485092
2/1/2016 20:00,1184.070012,1270.338391,529.829878,6685.254758,802.6061401,3716.178177
2/1/2016 21:00,1197.696348,1284.957507,535.9151363,6762.188994,811.8425705,3758.399153
2/1/2016 22:00,1252.285286,1343.523658,560.3129892,7070.397929,848.8449575,3928.423441
2/1/2016 23:00,1354.357404,1453.032496,605.9400839,7646.696719,918.0331881,4246.666739
2/2/2016 0:00,1363.803882,1463.16722,610.1717742,7700.031497,924.4363576,4276.52788
2/2/2016 1:00,1328.358691,1425.139581,594.3270767,7499.908084,900.4103054,4165.997817
2/2/2016 2:00,1273.85335,1366.663118,569.9559092,7192.171138,863.4645836,3995.750996
2/2/2016 3:00,1187.831884,1274.374343,531.4932903,6706.494271,805.1560749,3727.084984
2/2/2016 4:00,1079.657174,1158.318294,483.1207951,6095.740271,731.8312835,3389.023786
2/2/2016 5:00,994.6388737,1067.105773,445.0772434,5615.727274,674.2027573,3122.15775
2/2/2016 6:00,949.3292192,1018.494971,424.7852363,5359.909138,643.4902095,2979.161854
2/2/2016 7:00,934.3653296,1002.44085,418.0678694,5275.423075,633.3471355,2931.223344
2/2/2016 8:00,929.4330978,997.1492677,415.8465877,5247.575713,630.0038877,2915.097758
2/2/2016 9:00,916.4755398,983.2476545,410.0616762,5174.41739,621.220779,2875.025129
2/2/2016 10:00,941.9726701,1010.602442,421.4639444,5318.37409,638.5036703,2954.739546
2/2/2016 11:00,1022.560321,1097.061508,457.5089318,5773.37166,693.12894,3206.976259
2/2/2016 12:00,1191.426561,1278.23092,533.0220438,6726.789806,807.5926792,3734.76039
2/2/2016 13:00,1272.850184,1365.586864,569.4538969,7186.507268,862.784601,3990.199593
2/2/2016 14:00,1257.384712,1348.994616,562.5744582,7099.18927,852.3015358,3943.507687
2/2/2016 15:00,1224.698227,1313.926675,547.9890976,6914.6415,830.1454358,3842.762505
2/2/2016 16:00,1200.705845,1288.186268,537.2776579,6779.180605,813.8825184,3768.562475
2/2/2016 17:00,1179.973752,1265.943687,528.0131659,6662.127288,799.8295444,3704.055793
2/2/2016 18:00,1159.241659,1243.701106,518.7452085,6545.073971,785.7765705,3639.392376
2/2/2016 19:00,1155.730579,1239.934217,517.1696878,6525.250426,783.3966314,3628.17233
2/2/2016 20:00,1153.139067,1237.153895,516.0015407,6510.618761,781.6400096,3619.652843
2/2/2016 21:00,1171.864829,1257.243968,524.3645404,6616.344337,794.3330183,3677.694041
2/2/2016 22:00,1231.803984,1321.55014,551.1508533,6954.76058,834.9619793,3864.25772
2/2/2016 23:00,1346.833661,1444.960591,602.5789061,7604.217693,912.9333185,4223.2994
2/3/2016 0:00,1379.770937,1480.297595,617.3076809,7790.18143,935.2594142,4326.242516
2/3/2016 1:00,1352.852655,1451.418115,605.2696715,7638.200914,917.0132141,4242.075728
2/3/2016 2:00,1306.957821,1402.179497,584.7401645,7379.078854,885.9040098,4098.344452
2/3/2016 3:00,1221.855924,1310.877289,546.6919254,6898.593868,828.2188184,3832.695878
2/3/2016 4:00,1113.096033,1194.193425,498.0572954,6284.535943,754.4973705,3492.785115
2/3/2016 5:00,1019.718018,1094.012122,456.2848357,5757.324028,691.2023226,3200.214702
2/3/2016 6:00,979.7585813,1051.14134,438.3804598,5531.7132,664.1163486,3073.720717
2/3/2016 7:00,966.1322461,1036.522224,432.2594922,5454.778963,654.8799182,3029.884686
2/3/2016 8:00,953.7598681,1023.248426,426.7147173,5384.924565,646.493466,2990.666692
2/3/2016 9:00,955.5154082,1025.13187,427.4920813,5394.836337,647.6834356,2995.806509
2/3/2016 10:00,986.6135475,1058.495742,441.3890076,5570.416313,668.7628965,3092.57505
2/3/2016 11:00,1052.906086,1129.618189,471.0453766,5944.703733,713.6984139,3300.306149
2/3/2016 12:00,1190.506993,1277.244353,532.5946308,6721.597925,806.9693618,3731.153491
2/3/2016 13:00,1279.70515,1372.941266,572.5070437,7225.210381,867.4311489,4011.071042
2/3/2016 14:00,1297.59494,1392.134461,580.5283042,7326.216066,879.5575054,4067.950716
2/3/2016 15:00,1309.800124,1405.228884,585.9966552,7395.126486,887.8306272,4106.571143
2/3/2016 16:00,1322.339696,1418.682058,591.6045195,7465.924863,896.3304098,4145.783613
2/3/2016 17:00,1320.918545,1417.157365,590.9679495,7457.901047,895.3671011,4141.293762
2/3/2016 18:00,1312.391635,1408.009206,587.1580974,7409.758151,889.5872489,4114.787381
2/3/2016 19:00,1309.63293,1405.049508,585.922642,7394.182508,887.7172967,4106.08261
2/3/2016 20:00,1297.093357,1391.596334,580.313271,7323.38413,879.2175141,4066.801995
2/3/2016 21:00,1298.848897,1393.479778,581.0982439,7333.295903,880.4074837,4072.285948
2/3/2016 22:00,1334.377686,1431.597105,596.9713597,7533.891305,904.4902011,4182.671847
2/3/2016 23:00,1396.40677,1498.145473,624.7081497,7884.107277,946.5357924,4376.487037
2/4/2016 0:00,1387.211083,1488.279812,620.6075186,7832.188467,940.3026185,4348.265034
2/4/2016 1:00,1340.229486,1437.875253,599.6106374,7566.930548,908.4567663,4201.978421
2/4/2016 2:00,1275.692487,1368.63625,570.7583013,7202.5549,864.7112184,4000.593321
2/4/2016 3:00,1181.812889,1267.916819,528.7832389,6672.51105,801.0761792,3707.43639
2/4/2016 4:00,1066.783213,1144.506369,477.3459198,6023.053937,723.10484,3347.975613
2/4/2016 5:00,988.7034762,1060.737938,442.4008084,5582.216042,670.1795269,3102.600095
2/4/2016 6:00,958.6920998,1028.540007,428.9353964,5412.771926,649.8367138,3006.76502
2/4/2016 7:00,952.0879251,1021.454669,425.9439995,5375.484781,645.3601616,2984.398004
2/4/2016 8:00,930.1854722,997.9564582,416.1464236,5251.823616,630.5138747,2915.793541
2/4/2016 9:00,926.172809,993.6514425,414.3462267,5229.168135,627.7939442,2902.988641
2/4/2016 10:00,950.917565,1020.199039,425.4060941,5368.876932,644.5668486,2980.082156
2/4/2016 11:00,1030.167662,1105.2231,460.8463199,5816.322676,698.2854748,3227.838181
2/4/2016 12:00,1108.247399,1188.991531,495.8399478,6257.160571,751.2107879,3475.407995
2/4/2016 13:00,1195.355627,1282.446247,534.817478,6748.973297,810.2559445,3748.779344
2/4/2016 14:00,1214.91736,1303.433199,543.580678,6859.418766,823.5156053,3810.626121
2/4/2016 15:00,1221.521535,1310.518538,546.5482686,6896.705911,827.9921575,3831.916435
2/4/2016 16:00,1222.524701,1311.594791,547.0065107,6902.369781,828.6721401,3835.488202
2/4/2016 17:00,1209.901531,1298.051929,541.3708308,6831.099415,820.1156923,3796.447156
2/4/2016 18:00,1190.423396,1277.154666,532.6759019,6721.125936,806.9126966,3736.25867
2/4/2016 19:00,1189.002244,1275.629973,532.0361678,6713.10212,805.9493879,3731.625713
2/4/2016 20:00,1189.169438,1275.809348,532.1040788,6714.046098,806.0627184,3731.838255
2/4/2016 21:00,1198.532319,1285.854385,536.2859553,6766.908886,812.4092227,3760.87589
2/4/2016 22:00,1241.334059,1331.774553,555.4185708,7008.567347,841.4218141,3894.318832
2/4/2016 23:00,1331.0338,1428.009592,595.52206,7515.011738,902.2235924,4174.301585
2/5/2016 0:00,1342.988192,1440.834951,600.872837,7582.506191,910.3267185,4211.892779
2/5/2016 1:00,1312.809621,1408.457645,587.3770315,7412.118096,889.870575,4117.541993
2/5/2016 2:00,1264.323275,1356.438705,565.6942186,7138.364372,857.0047489,3965.962467
2/5/2016 3:00,1184.15361,1270.428079,529.8468452,6685.726747,802.6628053,3715.516104
2/5/2016 4:00,1080.409548,1159.125484,483.4531008,6099.988174,732.3412704,3391.188111
2/5/2016 5:00,1024.65025,1099.303703,458.477791,5785.17139,694.5455704,3215.059148
2/5/2016 6:00,993.5521108,1065.939832,444.5281294,5609.591415,673.4661095,3115.905504
2/5/2016 7:00,984.1892301,1055.894795,440.3088108,5556.728626,667.1196051,3085.174446
2/5/2016 8:00,972.8200179,1043.69725,435.2107515,5492.538098,659.4131356,3049.006904
2/5/2016 9:00,974.3247666,1045.311631,435.8815406,5501.033903,660.4331095,3053.614952
2/5/2016 10:00,1003.165783,1076.253932,448.7752214,5663.87017,679.9826095,3143.604306
2/5/2016 11:00,1062.268967,1139.663226,475.2324514,5997.566521,720.0449183,3329.578887
2/5/2016 12:00,1141.686258,1224.866662,510.8145682,6445.956243,773.8768748,3580.893413
2/5/2016 13:00,1242.922405,1333.478621,556.0969854,7017.535141,842.4984532,3897.842304
2/5/2016 14:00,1303.697532,1398.681672,583.270616,7360.671276,883.6940663,4087.628917
2/5/2016 15:00,1353.772224,1452.404681,605.6640119,7643.392795,917.6365315,4244.186827
2/5/2016 16:00,1389.133818,1490.342632,621.467484,7843.044219,941.6059185,4354.281815
